Season,TeamID,Pts,Pos,OffRtg,DefRtg,NetRtg,AstR,TOR,TSP,eFGP,FTAR,ORP,DRP,RP
2018,3140,65.23333333333333,68.02752000000001,96.26013496598934,90.53115432029878,-8.376500322587946,15.126036122195123,12.991712809825168,49.76219853851475,0.4716852134134794,0.3257904660474866,0.2966961812675175,0.660292516761494,0.49841113848309065
2018,3141,82.0,69.12619354838709,118.66804513792081,97.7343584038607,-1.60300387042851,15.504092330488604,13.785264608487065,58.61831807178931,0.5449322697384675,0.3092363255955938,0.3641484908840854,0.7085729802673946,0.5455126119001134
2018,3142,68.82142857142857,72.81257142857143,94.83564548811691,101.43335741820565,-13.058841232648385,12.219363035221308,12.649170972920968,46.53563124668421,0.4379809601348525,0.3075303635051769,0.3413009607130705,0.6830150914271844,0.47649602013650455
2018,3143,67.3225806451613,65.39334193548386,102.54780613938371,101.94621866378394,-11.562291443156369,16.217810713601395,13.843167291290325,51.14267805995054,0.4980316417532889,0.26786712762038606,0.3683717461843445,0.6846561196059869,0.5402891546503201
2018,3144,55.107142857142854,59.44662857142856,92.91170199349565,84.3857134760623,-5.991665043567127,13.36790314310518,11.136975457812254,48.23293082274318,0.43243610600591326,0.29203771799164296,0.3140854053101146,0.6995289256051223,0.5384764928090703
2018,3145,52.53333333333333,65.82399999999998,79.88343514377628,93.84172113207872,-20.919021993391983,14.215287732782693,12.180656640908108,42.78420258085445,0.41688790177416174,0.2968091386533092,0.2580367866238362,0.6685650321077141,0.49708259910025454
2018,3146,58.48148148148148,58.54791111111111,100.09894651118077,90.53224562971484,-9.697944962716154,13.863092075908737,11.11421693704083,49.50520563967622,0.46035525874211064,0.32021261485979563,0.37005530432668343,0.6888890891328378,0.5226980010863411
2018,3148,61.46666666666667,68.41024000000002,89.97315419862383,100.97543629239492,-16.76107052158003,12.84141993090714,12.048788059707203,48.16565910214126,0.42299375105878806,0.27834716190725606,0.2921581051175259,0.6426583505982659,0.49751946116736145
2018,3149,57.92857142857143,67.19245714285715,85.9622297931082,98.22719121648535,-18.87247028687133,10.273479706760194,9.654921629794249,44.97190331271744,0.42381240282430893,0.3014862315492929,0.2965780559915527,0.6407665057546813,0.49487166993452675
2018,3150,62.2,65.31008,95.37149039685006,103.61321022409643,-13.111660328948773,13.714294806541279,12.469633819678696,47.88888892499322,0.4608144711336248,0.407113531808001,0.3520732579595379,0.6642447284565391,0.5111351696436631
2018,3151,60.13793103448276,60.80971034482757,98.75031546301409,88.77373270737401,-5.419687488484842,13.11735577098689,11.449689512139967,51.393929625499034,0.47281088031635565,0.24377310035907646,0.28353052548816854,0.6824625757758376,0.5080277385406513
2018,3152,46.9,65.51423999999999,71.61407676897417,111.25372786874566,-40.89350912446282,12.86753760751573,12.756313251746917,41.188556264683726,0.4069087354866927,0.27343578713720795,0.2745955632230728,0.6147718278528601,0.5019997430208344
2018,3153,61.766666666666666,67.48736,91.26201167257231,90.01680503032806,-16.419430670882427,14.914372363887999,11.819978585239328,46.70112007383224,0.459163880827,0.2801297357872657,0.31874518656701095,0.7173420883838109,0.525421576722357
2018,3155,46.63333333333333,64.3616,72.476816873193,94.17873710865857,-27.352641728224476,9.117658841465781,8.3542286197283,37.45362569662907,0.3623648586428291,0.31094942739027964,0.31229859796563963,0.6298288458121288,0.48059520308050924
2018,3156,65.46666666666667,66.91071999999998,97.92701867277688,97.40327242766772,-11.829231141402948,12.756536049675136,11.610512333446819,50.66873049508908,0.479727485248054,0.3471270992047503,0.28929853705254754,0.6404910208840552,0.47072088517594696
2018,3157,61.0,66.14863448275861,91.79256760915736,95.5986454772879,-10.064088951783882,12.234269530260994,11.67921843110718,47.41196842209883,0.45454472700036713,0.35015812725091444,0.3861662439660343,0.6832074663000204,0.5199335846730202
2018,3158,55.54838709677419,68.03550967741934,81.25254389288298,106.30383010783449,-28.597829807113627,13.452683488112196,12.785084695303656,42.589055622564025,0.41522223915984485,0.24169707437617519,0.30458597461299647,0.6062529706567859,0.4822713872775623
2018,3159,51.266666666666666,65.98272,77.75967141016308,101.6919773846591,-27.14347905285754,12.116928774892637,11.791469317412032,42.87603537227654,0.42919576628746847,0.31356517191969685,0.271105680651769,0.6514532282406794,0.5223641828768515
2018,3160,67.13333333333334,69.21536,96.7745625192574,101.26853123826427,-14.42733184619522,13.07129587490936,12.346499376393268,48.16468898220324,0.45662099515034255,0.27678731360801695,0.350138238397807,0.6685036325922203,0.5097168690809509
2018,3161,60.46666666666667,64.01856000000001,94.3667408755763,87.0187733299707,-7.0173734013679825,12.65696228325533,11.045694770602006,48.426153671169224,0.45920063499098196,0.21370413240706282,0.23386468141854458,0.7178550543500056,0.5136426721822763
2018,3162,60.827586206896555,66.96893793103447,90.19815055627227,103.86403462444746,-21.359322140915886,12.68383578990173,11.661215610683907,47.24609600947242,0.4452419440977046,0.22596648650784174,0.2563039176471481,0.6634509397163055,0.5064793352832209
2018,3163,88.8125,69.4002,127.76593500881754,67.88670986398465,0.0,20.94093066185918,10.908963490089139,61.922423378405384,0.5923137877494715,0.24163813525906622,0.3727181799726663,0.7234743375920163,0.5699334572954698
2018,3164,52.10344827586207,68.12226206896551,76.36834401979414,104.43306478347,-30.557539461330148,10.473803997160603,9.825643610638869,40.325726251789824,0.37446517850022976,0.3554976130876518,0.33660445048491894,0.5895829237628808,0.49502190800530754
2018,3165,52.925925925925924,64.44444444444446,81.82504893151419,98.39744336004838,-21.014113457568378,13.063149910773445,12.037962867896967,41.942911856938835,0.39976697787463195,0.2883043598038176,0.35846125392004374,0.6705864675660349,0.45543223003884464
2018,3166,71.7,64.45567999999999,111.12390636598667,94.66860343349153,-2.418649182933874,17.90596654087907,15.255115208766117,55.959469925426944,0.5095863406904275,0.24868933141920502,0.2637217575864954,0.7110051084911334,0.5199196289491331
2018,3167,58.44827586206897,62.803200000000004,93.18305650959337,85.96150367934919,-7.6456386334667865,11.747972542932665,10.405312938264819,44.76033467162244,0.4170066651730448,0.28743489841412156,0.3746995482769067,0.6607562375367008,0.49420664049077173
2018,3168,58.785714285714285,66.00342857142859,89.30349620324662,98.41249178354163,-15.511025333608945,13.105424424228405,12.977694334976816,47.688463258634776,0.4275972798426614,0.38907179009958437,0.30368057644063046,0.6907521724236585,0.5033489373931029
2018,3169,61.42424242424242,66.47796363636363,92.36812428593483,97.34764073853152,-12.154668457624792,15.737253745726974,14.399504393448463,46.191927300256836,0.44302038712700137,0.34336972691191897,0.3837082912039444,0.7282390302845221,0.5223862230508804
2018,3170,71.44827586206897,72.49787586206897,99.15245479455517,113.29156407789269,-19.57538560803815,12.34289691201187,11.968187793815265,47.52173130259054,0.4420674876623387,0.23024749173213743,0.30159221064924896,0.6392549174284196,0.44568251552776805
2018,3171,64.51851851851852,66.65671111111111,96.9171333650553,93.85275533603352,-11.942341298990199,15.33904927840342,13.118083819337745,52.33451365336794,0.5019519040825116,0.16035233611788302,0.2816283850174117,0.6636760271369988,0.505898864387713
2018,3172,61.3,69.10784,88.37797927495305,94.88088130310399,-12.791078344627014,13.335347640956645,12.750292769131814,43.971147080139104,0.409584845845628,0.27834834375918793,0.335802696716175,0.6831017536961231,0.4867802938904182
2018,3173,73.55172413793103,67.76871724137932,108.22290351845582,85.2229745459939,-3.1815727672457452,14.428906727515315,12.17554092592608,53.25143926816,0.4929163854701044,0.32449334022462123,0.3206425484060192,0.7277732917427816,0.5368324570709284
2018,3174,64.12903225806451,68.78988387096776,93.0298049386629,88.3648843102581,-9.463049019276221,13.527497544772967,11.157562220894768,46.6850059464382,0.4382743163284886,0.3339816584171043,0.33249306811143625,0.7155973509888369,0.5218926802655396
2018,3175,52.6,70.79936,74.54928860007782,104.82251761140073,-33.0321744311945,9.82739872561769,9.791189450816024,37.520170385117375,0.3827563873802753,0.24737648204337456,0.32044051868806694,0.5800711184065529,0.4834965727598651
2018,3176,69.82758620689656,69.53710344827586,100.5656143296217,97.63128120660247,-11.292686181833593,13.98448736869047,12.27318631921815,48.94350298291449,0.45227229530100077,0.26677001648175636,0.3459104885179446,0.712875193689816,0.5038397501439317
2018,3177,84.51515151515152,72.60218181818185,116.36812508132451,80.32533873558522,-1.6556922717684883,18.59960267413195,13.532437601518842,56.7729831802091,0.5300443761440267,0.21593482820808346,0.32664704186253757,0.7140624956694436,0.5090346175216287
2018,3178,59.6,70.51584000000001,84.19538439868468,112.59164665092074,-29.51120762687314,11.892363792061614,11.785558836310424,47.073516128112686,0.42518010816825275,0.3451200392733303,0.20446753371531814,0.6101021937749281,0.5072503495894212
2018,3179,80.625,69.4578,116.5651759147247,91.42219913066441,-5.91303333461355,21.06116112260394,14.454830005662032,59.58805951351184,0.5706623701567668,0.2887116241087782,0.3502830628324812,0.681168729356748,0.5450954998530617
2018,3180,63.60606060606061,63.67243636363638,100.11656531136529,81.92922081119282,-4.766032200368268,16.361080587428276,12.78139663923508,48.72881735802161,0.4502885245644279,0.25384507888870583,0.31532506318260395,0.6999464005276091,0.4989861044205301
2018,3181,67.73333333333333,64.37311999999997,105.14473111766438,87.25765434632771,-6.016111684346049,15.98368160284432,13.069599641102453,53.414279973676166,0.5163844871838231,0.2921214375112136,0.36608144291243305,0.6825179481141667,0.5341835316704934
2018,3182,71.06666666666666,66.23744,107.31241035868136,89.51421757341727,-4.054508830256671,16.119363188646783,13.979793269730651,53.97726886888501,0.4988226270398559,0.28680373459648373,0.3310801614929314,0.692087311653909,0.5242428289946135
2018,3183,60.0,67.42775172413793,89.04575666104968,105.56815905259626,-20.03271048353986,13.456778579715722,12.817351804955594,46.68591085759475,0.42897367018340227,0.23067038082018856,0.27283646799366257,0.6129754055347049,0.47862380480967126
2018,3184,54.23076923076923,63.36738461538461,85.78857941907714,104.42645451968218,-20.450096528070848,11.992234301242641,11.19696004048686,43.41073889900535,0.4209555109098412,0.24822782325307202,0.3633293265675936,0.6828959511990491,0.49875437936208683
2018,3185,67.13333333333334,71.27167999999999,94.1975449132726,102.76839657676169,-13.795477088827848,10.517677791556842,10.741423632003933,46.13468590020962,0.4485279882269352,0.2762366463903666,0.34374954904546484,0.6614359546702329,0.4678998869603711
2018,3186,65.93333333333334,67.24096,98.05381913403116,100.32710108991147,-11.424535476004836,13.544647184217736,12.312623684267944,49.60539473929634,0.46841334863209094,0.26931349537945404,0.3371831332096608,0.6501740981720533,0.48235911733239656
2018,3187,62.516129032258064,73.94972903225806,83.89090969126435,89.4258382831514,-16.469583363555344,12.962201998840149,11.199827739213779,41.44815070962949,0.40501093944859307,0.2961967945357154,0.3443971073851448,0.6504843651791381,0.46851650434113756
2018,3188,61.774193548387096,66.97950967741933,92.3039041948995,96.23080249651437,-13.8628217368915,14.322871328952774,11.953056070286875,47.02569094561759,0.4432076287148818,0.4020064277138366,0.33489357329325614,0.702092531921084,0.4994594095548821
2018,3189,70.12903225806451,69.95922580645161,100.14444263516326,81.43726487995755,-4.129455411273124,15.308120959505725,10.566067668138441,51.876476777467026,0.4897649252660031,0.3702891549176322,0.35137321089515466,0.716689078230084,0.5353256496701536
2018,3190,65.83870967741936,69.83473548387097,94.41459504335698,91.89586907193993,-9.81916108388273,11.318650742506655,10.97486120613719,45.833442094353266,0.4245838947025119,0.3124911733192354,0.35572883367558406,0.6718939033707312,0.49947286051548384
2018,3191,54.607142857142854,66.67542857142857,81.56797702928849,123.09207650748114,-42.02119168760449,11.835415529757002,11.48736807761642,46.50289342410155,0.438658986984517,0.26489830933168534,0.18868804626038566,0.5884425192106745,0.5338408718496807
2018,3192,57.275862068965516,67.07884137931035,85.42542952140303,93.4344972761167,-17.600885431115632,13.085310766299173,11.932775912338013,45.942057879134474,0.45099726740486923,0.31596842914119927,0.32059600201244537,0.6589352268674677,0.5107423166905039
2018,3193,55.266666666666666,62.27456,88.97660708797353,93.39282275067937,-14.175210727840097,14.983726099996558,12.929488829141274,44.589975673452024,0.42134083760077573,0.23967206784933998,0.28233506246260465,0.702021674526238,0.4708576167232729
2018,3194,68.25,71.71885714285713,94.9122166218816,95.5962327547539,-12.191494993545604,12.399483486202755,10.929995742382477,47.15396519215238,0.4398588354760851,0.31266434501229984,0.316609779033064,0.7102619346969375,0.5005293953984692
2018,3195,77.83870967741936,66.8853677419355,116.39463288656471,70.91315339012726,-2.5211697658429384,16.63494637433478,11.335467527526262,56.79010998738514,0.5394091319805354,0.27231513043826755,0.3086544030637864,0.7202346042891501,0.510923055493983
2018,3196,66.26666666666667,66.40768,99.68725292760956,98.80543192825547,-13.340404580568702,14.59077058138539,12.039338087964634,50.34358620700699,0.4730736427233458,0.21606796421029065,0.35704257903880754,0.6905038290262422,0.5340997151424818
2018,3197,55.16129032258065,69.84216774193548,78.52454630324648,96.61263125639718,-22.677250464140613,10.985921147393519,10.481084811118642,38.44143427922566,0.3723318368748938,0.30340565798407654,0.35777396538812517,0.6156484875975992,0.46390942134698
2018,3198,62.48275862068966,69.42256551724135,90.00461211688847,103.526336245247,-17.658408848617015,12.686995550673087,11.889909473525865,47.26494905402456,0.43565445416853743,0.3104835814459653,0.2588197603030791,0.6602614729273912,0.5019902665867002
2018,3199,81.35483870967742,69.1664516129032,117.29159307100724,90.88571999831392,-3.6261732216093443,14.769049395080655,12.628068884984273,54.82139468968254,0.5110545052751327,0.293558652067509,0.4066172690080792,0.7216721735743428,0.5603505440372518
2018,3200,61.0,61.49821935483869,99.23735905331063,86.14850216034455,-4.429735364545174,12.917273349504827,12.127585770768144,49.068373998919405,0.44540335156129784,0.2810934739891007,0.35433468260227846,0.762480097728928,0.5378457168162716
2018,3201,66.66666666666667,66.91072,99.5974568463325,97.61887076870882,-8.411367375223756,14.633558185603958,13.451331074898201,51.12310798307596,0.4629439413681894,0.265445028115666,0.25197048769482405,0.6599603166419665,0.48701102763585946
2018,3202,58.48148148148148,63.52426666666665,92.37577220653756,100.55807276186836,-15.71217025617567,13.312032932315367,11.751193752923868,47.86693340652286,0.4568300380990345,0.357305280789846,0.3351501468874333,0.6889672514776118,0.5216702880623123
2018,3203,59.15625,61.1868,96.84088524534454,89.48912635194081,-8.640495840585661,14.94287893979162,12.721733549299865,47.514734373745654,0.43951211200935564,0.2550100812160894,0.26550535649327717,0.6673442158550768,0.47193852091497385
2018,3204,54.714285714285715,67.15748571428571,81.49048867927637,105.57798212739603,-26.714848154570955,11.537916947684126,10.994691080590087,41.49545054144266,0.37924265545172153,0.2628961364482684,0.30248695115859103,0.5884154887519967,0.46536267820184085
2018,3205,57.793103448275865,63.07994482758621,91.26985036657535,94.0613465258952,-15.189638478463767,11.401719297700772,9.517095519367802,44.32484551809055,0.42547692352933714,0.29437117346193564,0.2907106599357565,0.6650654498616884,0.48741558188015555
2018,3206,68.90625,67.638,101.92227986005273,91.54945211308437,-3.8563760223695986,14.335454968534135,13.325460329131259,49.33066998749283,0.45350184609762323,0.3557766199273173,0.4150857194727395,0.7253954200200994,0.5626642019373994
2018,3207,60.266666666666666,65.05216,92.06376078606968,96.45672859057846,-15.524639388637434,13.031117730852964,11.760987984995426,43.149404913831944,0.4234000594627137,0.25323046409871286,0.331930428027398,0.7015728963142014,0.47005548420391885
2018,3208,66.83870967741936,68.37925161290322,97.74973336062978,80.80399825078838,-6.889670000508178,15.785409479825326,10.846799527745224,48.05530269875584,0.45740985586291993,0.25932765837873584,0.345336684506824,0.67592024601429,0.5162968053682023
2018,3209,56.5,66.67954285714286,84.89623273828111,108.97562420404576,-25.740398540753215,11.522242158794318,11.52883717068983,44.355130355534975,0.42013364609704296,0.3631604192056082,0.3476553900332164,0.5966468414950512,0.5136741130969146
2018,3210,64.87096774193549,67.58276129032258,95.86308608109113,86.15770568379457,-8.853444493213885,13.052987113063388,10.125424940664551,46.32888068781255,0.4359599830397866,0.34463808198203205,0.41079764520334094,0.6894421080350143,0.5038578665400171
2018,3211,70.59375,66.2574,106.19181559004831,87.28543698559824,-5.641833176116991,14.646066807670245,11.654686070868602,50.835622508705534,0.47779694100575654,0.32621294639896026,0.38594693589608403,0.6690107426886004,0.5280123359796852
2018,3212,65.65625,71.6094,91.81977945590779,92.71561309247313,-10.822086589495527,12.910965742855264,11.340128963313346,47.220747390334466,0.4411479047460658,0.3271370791498697,0.3022547603572696,0.6016544735161374,0.4759181430627766
2018,3213,64.89285714285714,63.28937142857142,102.31511970165946,92.90520727527527,-6.359613554729975,14.206612011360047,12.008360678063132,53.35057658000158,0.4840603667062145,0.27044459887730316,0.20236045050615514,0.6615757432291881,0.470811598412829
2018,3214,62.6875,69.15660000000001,90.74159184760529,87.81308165644117,-9.977161649827119,13.54596772093165,11.933829063368034,44.92989153421304,0.4194098470416125,0.3388731669667953,0.3163863572446521,0.6458833900469259,0.46264716738491785
2018,3216,63.03125,66.7344,94.06220053561813,88.3793121709637,-10.225364024718333,14.304461014097006,13.303992097316462,47.513043429023014,0.4485392964564606,0.2781043681922893,0.3114632403230126,0.6371021010714762,0.4818498613909787
2018,3217,67.89285714285714,65.56662857142855,103.38369107512776,95.65568524010276,-9.476308086433118,15.462194796733323,13.149196454971896,50.921355668788806,0.491168022280119,0.22890743162316188,0.37834011825051767,0.6846576104336705,0.5253918652184398
2018,3218,62.03448275862069,65.82819310344829,94.13473370332626,103.43827322555839,-15.017701780373898,13.15684940059737,11.526590790734122,48.200431216833266,0.44491982300568095,0.35180384673963433,0.2945419759709983,0.6815715015414839,0.4817870912164607
2018,3219,60.41379310344828,66.2055724137931,90.84980472226756,91.62926017265144,-13.0608907626594,13.053683076248085,11.822341857506066,46.16543893799991,0.43254173512186705,0.28210292803886455,0.2966279864322179,0.664224878557183,0.4811691683224155
2018,3220,60.43333333333333,66.27647999999999,91.04966899881121,94.77498790074453,-11.32169104610954,14.461433065734886,12.997027114403267,48.02658366814031,0.4545599530050076,0.26751561654604905,0.2883142888461821,0.6544030383824649,0.5026343449221525
2018,3221,64.0,67.46136774193549,94.90966300745507,92.51845048927868,-7.577217306366833,12.786838608199487,12.072469682417353,48.67833127380896,0.443559580019795,0.2996445752062574,0.28661210243530133,0.6768590444025829,0.4884758813575099
2018,3222,75.06451612903226,75.16304516129031,99.89995080744,87.19863946343618,-6.014418723773751,13.474027526320521,11.916678776416823,51.389301286088994,0.47476327150724956,0.31516314709325177,0.30672203618434934,0.6396302308866275,0.4706641413653849
2018,3223,54.25,71.396,76.50186409244635,100.06410397678786,-24.391784839680287,10.97262651368048,10.372128715722239,41.65945057104771,0.40848932482381234,0.34693130670821665,0.31588293678166895,0.6704930833840472,0.5178856368506094
2018,3224,62.166666666666664,74.92992000000001,83.00799246299093,94.81466049792809,-19.32652575374885,11.944149050856678,10.335886682732944,43.93089784940344,0.4181097839383613,0.39821803057378385,0.3439778702667752,0.6231035276497913,0.5181447353245275
2018,3225,73.48387096774194,67.44526451612903,109.1814777059595,102.98491537663553,-12.030945577436379,15.717976531428244,12.772260314757682,54.41212312293442,0.5197998847511957,0.24304351259471257,0.29600252853367015,0.7149321385122898,0.5152014616323882
2018,3226,68.23333333333333,67.72480000000002,100.50078720001247,92.95483052139704,-7.102813141483955,15.169846754594552,10.931544714543621,53.39863778441892,0.5086137088601052,0.3182189598524906,0.28420188879757446,0.7290395752967264,0.5175998325286761
2018,3227,53.42857142857143,67.31382857142856,79.77742163491618,98.44820162460607,-23.542024693631834,12.641793724939474,12.479516054595498,40.79620590897649,0.3964291815955159,0.2520927004160026,0.3588712849098119,0.6500758757547909,0.47091746908349663
2018,3228,57.29032258064516,66.44314838709677,86.4957400110814,108.40014053678827,-26.895613723128807,11.136412995141493,11.087837106168307,42.726749529057095,0.42200983348626175,0.21628627343167703,0.3208353439302137,0.639850528631799,0.4864352247338727
2018,3229,51.666666666666664,61.62496,83.8775034114673,91.6430270136177,-14.177345170018743,11.824158068943582,11.012931171714794,44.010329804947204,0.40204307122452065,0.387486988221142,0.32841894351487927,0.7173777792498125,0.5167659539891067
