Result,Seed,Pts,Pos,OffRtg,DefRtg,NetRtg,AstR,TOR,TSP,eFGP,FTAR,ORP,DRP,RP,OppSeed,OppPts,OppPos,OppOffRtg,OppDefRtg,OppNetRtg,OppAstR,OppTOR,OppTSP,OppeFGP,OppFTAR,OppORP,OppDRP,OppRP
1,5,75.48387096774194,71.10812903225806,106.26032795635263,92.92602863778816,-2.430699810930743,13.7089548333184,11.261671024849031,54.298454782566246,0.48677226394654827,0.35411147440990975,0.3383418085164851,0.672103166612415,0.5069029624855141,12,78.61764705882354,70.74691764705882,111.53470262308498,75.37401213143714,-2.2578319572206595,18.315266533473164,13.525658097837677,52.66230773575863,0.484744497233065,0.33025105773237007,0.3472057801124602,0.6729711264738532,0.5102501868478749
1,10,65.76666666666667,66.80127999999999,98.37004157917148,84.24818942611958,-8.504180936667252,15.34162752207168,11.809879361478018,47.68604850992215,0.446363343988213,0.27047323206834506,0.3303666223292729,0.65343719120527,0.49720859376471277,7,63.53125,60.0828,105.82320040243582,74.12744289021947,-1.7327968897148684,16.204378213759295,10.23965921752191,53.92293164939262,0.5119545151446675,0.2760525567200717,0.3193052664129314,0.661286417079913,0.5000281619911899
1,8,76.24137931034483,65.9672275862069,115.45407798279322,71.07479982299725,0.0,17.325830490504906,11.005111660407353,57.272261046826,0.5458088747236429,0.3037220696164852,0.3685177263433672,0.7564618890903972,0.5815942067870993,9,70.03225806451613,64.5510193548387,108.54844318669622,82.67793550447767,-1.8998993392354575,17.084023270097017,11.476980056968753,53.89183900148626,0.5006515018001585,0.3165239364042866,0.3321415908198661,0.6871882140383918,0.5161343556232618
1,8,67.09677419354838,69.32314838709677,96.84681341720326,92.51885980848871,-6.68391531795792,15.97302230411476,12.119962101731554,47.69358617419987,0.4555413186791394,0.2533136122556492,0.34802194317466895,0.6682984236813778,0.5063805343815192,9,75.3030303030303,71.09585454545454,105.82074238678815,87.90863663156567,-2.0948326553196193,12.69900845127653,12.75797716237463,50.20558219493463,0.47369438720314316,0.29450763494167354,0.31456477907393915,0.6632366248119282,0.49108550101445625
1,6,71.96969696969697,67.33149090909093,106.83766420386539,87.46930237494496,-4.678978746544772,12.819601323548696,11.012816330517294,51.82298036924669,0.47558972134734556,0.3274379930234184,0.3852172541896339,0.7000450288490161,0.5524091567235209,11,60.766666666666666,66.40064,91.49543205926531,91.67537124430096,-12.383752157384203,11.576351332167045,10.171021107317808,45.25144962720643,0.43398573726601813,0.3142595472705279,0.38857197832714624,0.6424936174832581,0.48285843862406325
1,4,68.45454545454545,63.04116363636364,108.24789497410357,88.60907035511005,-4.423103632076641,11.629972947640523,10.664758819219008,52.67812235885025,0.49494029917330007,0.3054707416869373,0.3408749404123534,0.6644429212211883,0.520815785203604,13,67.40625,66.92519999999999,100.72600539092618,79.09733735125191,-4.240694420293843,12.92731500020057,11.868902575004286,48.83712164942625,0.44879256990913,0.2775440976463368,0.3586533079704029,0.7132405822568835,0.5253689400502669
1,2,71.90625,65.70059999999998,108.96091896042375,84.44638131448387,-2.3219597432724424,15.021428916923067,10.971289705826118,52.2062683006496,0.4737130261012482,0.33584556009007605,0.4054752597847073,0.6835390719709152,0.5437564549580478,15,71.23333333333333,67.91999999999997,104.5945020840942,84.02143538211699,-3.8667853116627477,15.02213680116645,12.859779468089776,51.95212118637244,0.47783061715926956,0.3012575010404495,0.39406128538928636,0.6798437968123406,0.5315411783154526
1,2,79.15151515151516,69.6354909090909,113.45172803594023,91.97218168076672,-2.1558435642625917,18.804982763670097,13.626572117697558,53.84181300692902,0.5074466202930835,0.3634932587347451,0.39832725940044894,0.7291616205935401,0.5738443736517249,10,60.9,62.5408,97.20188977641239,86.52541652006337,-6.424856283618529,12.95446637938776,10.179446704091902,46.91211402816963,0.420223969694062,0.38910376509883166,0.3513458636685443,0.7022872666528139,0.5157616771031523
1,7,75.83870967741936,69.88923870967743,109.127255032918,87.31346953111674,-2.5093948356786164,14.156044552560768,11.441876283150343,53.79852869181342,0.4909745800095363,0.36571084563210005,0.37092276456578716,0.6757612803778319,0.5398769255352164,2,74.3125,74.964,98.91067855709129,91.75400311128955,-3.8214299672018806,9.937151403393589,10.23492760580491,47.68857317178403,0.42901502667186864,0.39291124688534274,0.37461525143028673,0.6450388832378038,0.4900354043678123
1,4,67.93548387096774,67.81811612903225,99.49241434491991,91.45863485073191,-9.614137621152839,14.59234290064526,11.392898635171099,49.75301935960244,0.4814252241588709,0.35225107292278907,0.43100640403335294,0.694286207807228,0.5587996416852137,5,75.21875,70.05959999999997,107.16734930773907,74.35718726156539,-1.2861998859309725,12.675818923734472,10.00989722273571,51.0038085094471,0.44774488233795584,0.4032489113119047,0.4090403346960481,0.6639393043591694,0.5180824923875015
1,11,70.12903225806451,66.24805161290323,105.69494925319566,85.59034142476622,-5.258760260517082,14.591747140330899,11.649589210464272,53.312774676661704,0.4912553642113061,0.35658721063968635,0.3895773847050232,0.6817448928364042,0.53333268043517,3,73.0,65.49782068965517,111.31637424372512,73.90365570686227,-0.9656549410466858,18.450275064670105,10.721544646518474,55.373597158141195,0.5242045946274667,0.2578867209675974,0.34453986939009235,0.7271256957732865,0.5486018656589892
1,3,80.19354838709677,71.22394838709677,112.73797221735266,97.15622497351899,-3.6998430205833954,17.346300383243427,13.736771872024793,55.80890657275452,0.5222959991224003,0.29539882448688454,0.298617678412759,0.6332843713271744,0.47880266602952454,11,67.12903225806451,67.13868387096774,100.15544714371818,83.40763616779151,-4.906966012813961,11.241583050678047,9.923253970710633,48.50802400721083,0.44587400618723594,0.310056592472285,0.3393664675835755,0.6809166719134425,0.5108322590756417
1,1,81.12121212121212,69.09905454545454,117.12934502486024,85.57612967310342,-1.5766808669949441,17.40818162206636,11.076481190983358,58.02943566093694,0.5405613932968577,0.35644667251115514,0.39302645160159283,0.6976881262876743,0.5579422200114806,9,87.57575757575758,75.76029090909091,115.52087837727838,78.8200073308168,-2.027806548019011,17.283513253409794,12.82362384869158,53.2801063521074,0.5072992834135441,0.2311285580116169,0.34822441380853547,0.6806255372759299,0.4885902565004403
1,1,75.59375,65.39099999999999,115.59226309377877,77.87933579542295,-1.6798914605005568,16.50788395801141,10.31418077896032,55.22141834610831,0.519606954428856,0.36166349773558987,0.42674948936581614,0.7003146177877364,0.5699165417784787,8,70.2,68.72576000000001,101.9910460006137,84.02723451090675,-2.932411339731724,12.38488734442955,12.139238587911604,47.30566027295361,0.4270272732609105,0.32456861686028476,0.38012772161830444,0.6522233879527285,0.4878252420984651
1,5,67.5625,67.392,100.26172287981942,88.46352274916,-4.072325601302231,15.060831487990802,10.39258506722738,49.32794584174261,0.4570939174662283,0.3250674704253449,0.38055251947466445,0.7408940628717157,0.5528775935939556,4,67.84375,68.84160000000001,97.87902291744912,89.82118144815311,-7.302903281910262,16.033421847430127,11.498918794090317,49.331380518583344,0.4771887525253377,0.3073058272661227,0.32210702333179775,0.6748634987374452,0.5011464529074875
1,3,67.875,63.01619999999999,107.2438009052633,82.55206321375299,-1.5574715211412768,15.2739240750133,10.398814202726303,52.06265635301777,0.47983920776229866,0.33057738382706164,0.37723805066933275,0.7181988105338443,0.5224936494423258,11,64.96875,62.5266,104.20339075244354,77.41778390912962,-2.5043751023353367,15.258551241198248,9.655071357667289,52.099127328876996,0.4877877734803191,0.3579977689996055,0.35154710197877626,0.6591164698592867,0.5043908603517234
1,1,89.96969696969697,67.7538909090909,133.1395472268105,60.63376813031539,0.23913376186103472,20.43601130045616,9.395951704302977,62.91813334442333,0.607111490085162,0.246173278199993,0.41616919780925765,0.7109186867297584,0.5830587185311314,8,67.09677419354838,69.32314838709677,96.84681341720326,92.51885980848871,-6.68391531795792,15.97302230411476,12.119962101731554,47.69358617419987,0.4555413186791394,0.2533136122556492,0.34802194317466895,0.6682984236813778,0.5063805343815192
1,2,75.96969696969697,69.20727272727272,109.87153921252903,77.90697543745482,-1.2802997217985623,15.073989339703154,10.578091630389851,52.326643053017705,0.493734857476152,0.30809250773323543,0.4531344234084056,0.7232722229058455,0.5760696539810823,7,72.70967741935483,63.90627096774194,113.82787519018753,68.09963717046077,0.9865526742477828,15.463938006877934,9.893579333172173,56.0202460948475,0.5178894138021589,0.33197789005898254,0.28359599646750516,0.7119151111186893,0.49823496863732664
1,3,73.03225806451613,68.74900645161289,106.17447035939104,88.609793966213,-3.7004535793186677,16.741769438927395,11.314977477092386,50.50685483279827,0.4728184804645672,0.3512894381287299,0.39035284387947194,0.715199353546395,0.5407668729488175,6,71.96969696969697,67.33149090909093,106.83766420386539,87.46930237494496,-4.678978746544772,12.819601323548696,11.012816330517294,51.82298036924669,0.47558972134734556,0.3274379930234184,0.3852172541896339,0.7000450288490161,0.5524091567235209
1,1,80.21875,68.8266,116.38281051636723,87.36055086727406,-1.1828177569810956,15.893915375235542,11.975464581480692,55.58092318795089,0.5133208805332453,0.3373218301606096,0.4353034264445935,0.7035141592274697,0.5672605092184635,8,76.24137931034483,65.9672275862069,115.45407798279322,71.07479982299725,0.0,17.325830490504906,11.005111660407353,57.272261046826,0.5458088747236429,0.3037220696164852,0.3685177263433672,0.7564618890903972,0.5815942067870993
1,4,76.09375,73.0182,104.61986296624137,85.7232948615911,-2.2521837784896195,13.875260674986984,11.080756747692215,50.553411186497556,0.46424108005202414,0.3309479322654238,0.35303572684195605,0.6554590248072809,0.5038519174894507,5,81.03030303030303,74.49018181818181,108.40276103539007,92.78097310883855,-2.7452852841303295,14.59618559676779,12.725128797219,53.50886175366839,0.4954023082475708,0.30226329988747436,0.29114557822533993,0.6513347352540023,0.5059279641250527
1,4,68.45454545454545,63.04116363636364,108.24789497410357,88.60907035511005,-4.423103632076641,11.629972947640523,10.664758819219008,52.67812235885025,0.49494029917330007,0.3054707416869373,0.3408749404123534,0.6644429212211883,0.520815785203604,5,75.48387096774194,71.10812903225806,106.26032795635263,92.92602863778816,-2.430699810930743,13.7089548333184,11.261671024849031,54.298454782566246,0.48677226394654827,0.35411147440990975,0.3383418085164851,0.672103166612415,0.5069029624855141
1,2,71.90625,65.70059999999998,108.96091896042375,84.44638131448387,-2.3219597432724424,15.021428916923067,10.971289705826118,52.2062683006496,0.4737130261012482,0.33584556009007605,0.4054752597847073,0.6835390719709152,0.5437564549580478,10,65.76666666666667,66.80127999999999,98.37004157917148,84.24818942611958,-8.504180936667252,15.34162752207168,11.809879361478018,47.68604850992215,0.446363343988213,0.27047323206834506,0.3303666223292729,0.65343719120527,0.49720859376471277
1,2,79.15151515151516,69.6354909090909,113.45172803594023,91.97218168076672,-2.1558435642625917,18.804982763670097,13.626572117697558,53.84181300692902,0.5074466202930835,0.3634932587347451,0.39832725940044894,0.7291616205935401,0.5738443736517249,3,80.19354838709677,71.22394838709677,112.73797221735266,97.15622497351899,-3.6998430205833954,17.346300383243427,13.736771872024793,55.80890657275452,0.5222959991224003,0.29539882448688454,0.298617678412759,0.6332843713271744,0.47880266602952454
1,2,75.96969696969697,69.20727272727272,109.87153921252903,77.90697543745482,-1.2802997217985623,15.073989339703154,10.578091630389851,52.326643053017705,0.493734857476152,0.30809250773323543,0.4531344234084056,0.7232722229058455,0.5760696539810823,3,67.875,63.01619999999999,107.2438009052633,82.55206321375299,-1.5574715211412768,15.2739240750133,10.398814202726303,52.06265635301777,0.47983920776229866,0.33057738382706164,0.37723805066933275,0.7181988105338443,0.5224936494423258
1,1,81.12121212121212,69.09905454545454,117.12934502486024,85.57612967310342,-1.5766808669949441,17.40818162206636,11.076481190983358,58.02943566093694,0.5405613932968577,0.35644667251115514,0.39302645160159283,0.6976881262876743,0.5579422200114806,4,68.45454545454545,63.04116363636364,108.24789497410357,88.60907035511005,-4.423103632076641,11.629972947640523,10.664758819219008,52.67812235885025,0.49494029917330007,0.3054707416869373,0.3408749404123534,0.6644429212211883,0.520815785203604
1,1,75.59375,65.39099999999999,115.59226309377877,77.87933579542295,-1.6798914605005568,16.50788395801141,10.31418077896032,55.22141834610831,0.519606954428856,0.36166349773558987,0.42674948936581614,0.7003146177877364,0.5699165417784787,4,76.09375,73.0182,104.61986296624137,85.7232948615911,-2.2521837784896195,13.875260674986984,11.080756747692215,50.553411186497556,0.46424108005202414,0.3309479322654238,0.35303572684195605,0.6554590248072809,0.5038519174894507
1,1,89.96969696969697,67.7538909090909,133.1395472268105,60.63376813031539,0.23913376186103472,20.43601130045616,9.395951704302977,62.91813334442333,0.607111490085162,0.246173278199993,0.41616919780925765,0.7109186867297584,0.5830587185311314,5,67.5625,67.392,100.26172287981942,88.46352274916,-4.072325601302231,15.060831487990802,10.39258506722738,49.32794584174261,0.4570939174662283,0.3250674704253449,0.38055251947466445,0.7408940628717157,0.5528775935939556
1,7,75.83870967741936,69.88923870967743,109.127255032918,87.31346953111674,-2.5093948356786164,14.156044552560768,11.441876283150343,53.79852869181342,0.4909745800095363,0.36571084563210005,0.37092276456578716,0.6757612803778319,0.5398769255352164,3,73.03225806451613,68.74900645161289,106.17447035939104,88.609793966213,-3.7004535793186677,16.741769438927395,11.314977477092386,50.50685483279827,0.4728184804645672,0.3512894381287299,0.39035284387947194,0.715199353546395,0.5407668729488175
1,1,80.21875,68.8266,116.38281051636723,87.36055086727406,-1.1828177569810956,15.893915375235542,11.975464581480692,55.58092318795089,0.5133208805332453,0.3373218301606096,0.4353034264445935,0.7035141592274697,0.5672605092184635,4,67.93548387096774,67.81811612903225,99.49241434491991,91.45863485073191,-9.614137621152839,14.59234290064526,11.392898635171099,49.75301935960244,0.4814252241588709,0.35225107292278907,0.43100640403335294,0.694286207807228,0.5587996416852137
1,2,71.90625,65.70059999999998,108.96091896042375,84.44638131448387,-2.3219597432724424,15.021428916923067,10.971289705826118,52.2062683006496,0.4737130261012482,0.33584556009007605,0.4054752597847073,0.6835390719709152,0.5437564549580478,11,70.12903225806451,66.24805161290323,105.69494925319566,85.59034142476622,-5.258760260517082,14.591747140330899,11.649589210464272,53.312774676661704,0.4912553642113061,0.35658721063968635,0.3895773847050232,0.6817448928364042,0.53333268043517
1,1,81.12121212121212,69.09905454545454,117.12934502486024,85.57612967310342,-1.5766808669949441,17.40818162206636,11.076481190983358,58.02943566093694,0.5405613932968577,0.35644667251115514,0.39302645160159283,0.6976881262876743,0.5579422200114806,2,79.15151515151516,69.6354909090909,113.45172803594023,91.97218168076672,-2.1558435642625917,18.804982763670097,13.626572117697558,53.84181300692902,0.5074466202930835,0.3634932587347451,0.39832725940044894,0.7291616205935401,0.5738443736517249
1,1,75.59375,65.39099999999999,115.59226309377877,77.87933579542295,-1.6798914605005568,16.50788395801141,10.31418077896032,55.22141834610831,0.519606954428856,0.36166349773558987,0.42674948936581614,0.7003146177877364,0.5699165417784787,2,75.96969696969697,69.20727272727272,109.87153921252903,77.90697543745482,-1.2802997217985623,15.073989339703154,10.578091630389851,52.326643053017705,0.493734857476152,0.30809250773323543,0.4531344234084056,0.7232722229058455,0.5760696539810823
1,1,89.96969696969697,67.7538909090909,133.1395472268105,60.63376813031539,0.23913376186103472,20.43601130045616,9.395951704302977,62.91813334442333,0.607111490085162,0.246173278199993,0.41616919780925765,0.7109186867297584,0.5830587185311314,7,75.83870967741936,69.88923870967743,109.127255032918,87.31346953111674,-2.5093948356786164,14.156044552560768,11.441876283150343,53.79852869181342,0.4909745800095363,0.36571084563210005,0.37092276456578716,0.6757612803778319,0.5398769255352164
1,1,80.21875,68.8266,116.38281051636723,87.36055086727406,-1.1828177569810956,15.893915375235542,11.975464581480692,55.58092318795089,0.5133208805332453,0.3373218301606096,0.4353034264445935,0.7035141592274697,0.5672605092184635,2,71.90625,65.70059999999998,108.96091896042375,84.44638131448387,-2.3219597432724424,15.021428916923067,10.971289705826118,52.2062683006496,0.4737130261012482,0.33584556009007605,0.4054752597847073,0.6835390719709152,0.5437564549580478
1,1,89.96969696969697,67.7538909090909,133.1395472268105,60.63376813031539,0.23913376186103472,20.43601130045616,9.395951704302977,62.91813334442333,0.607111490085162,0.246173278199993,0.41616919780925765,0.7109186867297584,0.5830587185311314,1,80.21875,68.8266,116.38281051636723,87.36055086727406,-1.1828177569810956,15.893915375235542,11.975464581480692,55.58092318795089,0.5133208805332453,0.3373218301606096,0.4353034264445935,0.7035141592274697,0.5672605092184635
